2004.10.25,00:00,1.53430,1.53560,1.53070,1.53260,6772
2004.10.26,00:00,1.53240,1.53440,1.53070,1.53280,4535
2004.10.27,00:00,1.53280,1.53570,1.53130,1.53410,4978
2004.10.28,00:00,1.53370,1.53460,1.52630,1.52970,5941
2004.10.29,00:00,1.52970,1.53150,1.52650,1.52840,5001
2004.11.01,00:00,1.52880,1.53330,1.52780,1.53260,4137
2004.11.02,00:00,1.53240,1.53540,1.53030,1.53310,4783
2004.11.03,00:00,1.53340,1.53520,1.52940,1.53070,5451
2004.11.04,00:00,1.53050,1.53190,1.52630,1.52880,6053
2004.11.05,00:00,1.52880,1.53370,1.52530,1.52650,6605
2004.11.08,00:00,1.52630,1.52930,1.52540,1.52720,4704
2004.11.09,00:00,1.52590,1.52870,1.52480,1.52630,6609
2004.11.10,00:00,1.52630,1.52780,1.52040,1.52380,8686
2004.11.11,00:00,1.52380,1.52450,1.51790,1.52040,5077
2004.11.12,00:00,1.52060,1.52370,1.51850,1.52060,6415
2004.11.15,00:00,1.52020,1.52760,1.51890,1.52650,5767
2004.11.16,00:00,1.52630,1.52710,1.52270,1.52360,5139
2004.11.17,00:00,1.52360,1.52490,1.51430,1.51620,6588
2004.11.18,00:00,1.51620,1.51960,1.51450,1.51710,6379
2004.11.19,00:00,1.51700,1.51790,1.51240,1.51280,5969
2004.11.22,00:00,1.51300,1.51740,1.51260,1.51660,4319
2004.11.23,00:00,1.51660,1.51860,1.51390,1.51580,6188
2004.11.24,00:00,1.51580,1.51690,1.50740,1.50990,5571
2004.11.25,00:00,1.50970,1.51250,1.50890,1.51130,4930
2004.11.26,00:00,1.51120,1.51740,1.50990,1.51450,8723
2004.11.29,00:00,1.51540,1.51840,1.51280,1.51640,7463
2004.11.30,00:00,1.51640,1.51720,1.50950,1.51540,9185
2004.12.01,00:00,1.51550,1.52330,1.51250,1.52270,7368
2004.12.02,00:00,1.52270,1.53150,1.51990,1.52860,8471
2004.12.03,00:00,1.52860,1.53000,1.52010,1.52160,7997
2004.12.06,00:00,1.52160,1.53160,1.52070,1.53120,6558
2004.12.07,00:00,1.53090,1.53240,1.52640,1.53180,6281
2004.12.08,00:00,1.53180,1.53600,1.53070,1.53170,9798
2004.12.09,00:00,1.53180,1.53530,1.53010,1.53120,9553
2004.12.10,00:00,1.53130,1.53780,1.53060,1.53450,9109
2004.12.13,00:00,1.53490,1.53740,1.53320,1.53620,8984
2004.12.14,00:00,1.53620,1.53830,1.53400,1.53560,8608
2004.12.15,00:00,1.53550,1.53630,1.52740,1.53010,9267
2004.12.16,00:00,1.52990,1.53690,1.52940,1.53510,10138
2004.12.17,00:00,1.53490,1.54000,1.53220,1.53970,8301
2004.12.20,00:00,1.53940,1.54060,1.53440,1.53930,6224
2004.12.21,00:00,1.53970,1.54340,1.53810,1.54210,5361
2004.12.22,00:00,1.54210,1.54470,1.54000,1.54350,5397
2004.12.23,00:00,1.54360,1.54610,1.54190,1.54480,5971
2004.12.24,00:00,1.54480,1.54750,1.54370,1.54650,2688
2004.12.27,00:00,1.54690,1.54980,1.54470,1.54610,4150
2004.12.28,00:00,1.54610,1.54760,1.54240,1.54310,4881
2004.12.29,00:00,1.54320,1.54650,1.54170,1.54250,7673
2004.12.30,00:00,1.54250,1.54650,1.54170,1.54370,7988
2004.12.31,00:00,1.54380,1.54700,1.54140,1.54670,5169
2005.01.03,00:00,1.54540,1.54830,1.54100,1.54570,5723
2005.01.04,00:00,1.54550,1.55320,1.54390,1.55120,6305
2005.01.05,00:00,1.55130,1.55490,1.54880,1.54950,8030
2005.01.06,00:00,1.54940,1.55150,1.54600,1.54750,7897
2005.01.07,00:00,1.54740,1.54990,1.54590,1.54620,10124
2005.01.10,00:00,1.54720,1.54900,1.54500,1.54670,6085
2005.01.11,00:00,1.54680,1.55170,1.54410,1.55030,5571
2005.01.12,00:00,1.55050,1.55110,1.54510,1.54860,5306
2005.01.13,00:00,1.54860,1.55030,1.54670,1.54880,4968
2005.01.14,00:00,1.54860,1.55110,1.54640,1.54680,6037
2005.01.17,00:00,1.54690,1.54960,1.54350,1.54550,3429
2005.01.18,00:00,1.54570,1.54800,1.54230,1.54340,6087
2005.01.19,00:00,1.54330,1.54570,1.54000,1.54150,5982
2005.01.20,00:00,1.54140,1.54400,1.54000,1.54270,6636
2005.01.21,00:00,1.54260,1.55050,1.54170,1.54600,6712
2005.01.24,00:00,1.54690,1.54800,1.54360,1.54540,4261
2005.01.25,00:00,1.54550,1.55050,1.54350,1.54800,5247
2005.01.26,00:00,1.54780,1.55090,1.54630,1.54800,5360
2005.01.27,00:00,1.54800,1.54840,1.54420,1.54500,4682
2005.01.28,00:00,1.54500,1.54940,1.54380,1.54690,4687
2005.01.31,00:00,1.54880,1.55050,1.54650,1.55010,5930
2005.02.01,00:00,1.55030,1.55510,1.54960,1.55390,4286
2005.02.02,00:00,1.55380,1.55680,1.55120,1.55390,4721
2005.02.03,00:00,1.55390,1.56080,1.55370,1.56020,4931
2005.02.04,00:00,1.56000,1.56180,1.55660,1.55870,5481
2005.02.07,00:00,1.55790,1.56250,1.55700,1.56250,5527
2005.02.08,00:00,1.56250,1.56350,1.55810,1.55960,4581
2005.02.09,00:00,1.55950,1.56100,1.55620,1.55830,4408
2005.02.10,00:00,1.55790,1.56040,1.55350,1.55590,5110
2005.02.11,00:00,1.55600,1.55890,1.55260,1.55750,3873
2005.02.14,00:00,1.55770,1.55810,1.55300,1.55470,4369
2005.02.15,00:00,1.55490,1.55510,1.54840,1.54880,5083
2005.02.16,00:00,1.54880,1.55090,1.54530,1.54730,5522
